Job Title,Rating,Location,Headquarters,Size,Type of ownership,Industry,Sector,Revenue,Competitors,Easy Apply,Company,min_salary,max_salary,avg_salary,job_state,same_state,age
Senior Data Analyst and Applied Scientist,4.3,"Redmond, WA","Redmond, WA",10000 ,Public,Computer Hardware & Software,Information Technology,10 billion,"Google, Amazon, Apple",-1,"Microsoft Corporation
",55,101,78.0,WA,1,46
Senior Data Analyst : 20,4.6,"Seattle, WA","Santa Clara, CA",51 - 200 ,Private,Staffing & Outsourcing,Business Services,25 - 50 million,"Collabera, Artech Information Systems, TEKsystems",-1,"Akraya Inc.
",55,101,78.0,WA,0,20
Security Data Analyst -CTJ with Security Clearance,4.3,"Redmond, WA","Redmond, WA",10000 ,Public,Computer Hardware & Software,Information Technology,10 billion,"Google, Amazon, Apple",-1,"Microsoft Corporation
",55,101,78.0,WA,1,46
Data Analyst Junior,5.0,"Seattle, WA","Woodridge, IL",51 - 200 ,Private,IT Services,Information Technology,50 - 100 million,-1,-1,"Staffigo Technical Services, LLC
",55,101,78.0,WA,0,13
Sr. Data Analyst,3.5,"Seattle, WA","Tigard, OR",1 - 50 ,Private,IT Services,Information Technology,10 - 25 million,-1,-1,"Serverlogic
",55,101,78.0,WA,0,29
Configuration/Data Management Analyst,4.2,"Kent, WA","Bellevue, WA",51 - 200 ,Private,Staffing & Outsourcing,Business Services,25 - 50 million,-1,-1,"NuWest Group
",55,101,78.0,WA,0,31
Big Data Quality Analyst/Hadoop Testing analyst/ Hadoop Tester,4.6,"Seattle, WA","Irving, TX",1 - 50 ,Nonprofit Organization,IT Services,Information Technology,5 - 10 million,-1,-1,"Resource Informatics Group
",55,101,78.0,WA,0,9
Sr MDM Data Analyst (NOT A DEVELOPER),4.5,"Seattle, WA","Frisco, TX",201 - 500 ,Private,Staffing & Outsourcing,Business Services,10 - 25 million,-1,-1,"W3Global
",55,101,78.0,WA,0,15
BI/Data Analyst- Configuration Lead,3.6,"Kirkland, WA","Sunnyvale, CA",1001 - 5000 ,Private,IT Services,Information Technology,100 - 500 million,"Persistent Systems (India), GlobalLogic, Synechron",-1,"Xoriant Corporation
",55,101,78.0,WA,0,31
Active Directory Data Migration Analyst,3.4,"Seattle, WA",-1,501 - 1000 ,Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1,-1,"Kelly IT
",55,101,78.0,WA,0,1
Sr. Research Data Analyst,4.1,"Seattle, WA","Baltimore, MD",10000 ,College / University,Colleges & Universities,Education,2 - 5 billion,-1,-1,"Johns Hopkins University
",55,101,78.0,WA,0,145
Configuration and Data Management Analyst,4.4,"Renton, WA","Bellevue, WA",51 - 200 ,Private,Staffing & Outsourcing,Business Services,25 - 50 million,-1,-1,"Protingent Staffing
",55,101,78.0,WA,0,20
Configuration/Data Management Analyst III,4.4,"Kent, WA","Bellevue, WA",51 - 200 ,Private,Staffing & Outsourcing,Business Services,25 - 50 million,-1,-1,"Protingent
",55,101,78.0,WA,0,20
Student Data Analyst,4.2,"Athens, GA","Athens, GA",10000 ,College / University,Colleges & Universities,Education,2 - 5 billion,-1,-1,"University of Georgia
",32,56,44.0,GA,1,236
Junior Data Analyst,5.0,"Athens, GA","Woodridge, IL",51 - 200 ,Private,IT Services,Information Technology,50 - 100 million,-1,-1,"Staffigo Technical Services, LLC
",32,56,44.0,GA,0,13
Data Analyst,5.0,"Athens, GA","Woodridge, IL",51 - 200 ,Private,IT Services,Information Technology,50 - 100 million,-1,-1,"Staffigo Technical Services, LLC
",32,56,44.0,GA,0,13
Data Analyst Junior,5.0,"Athens, GA","Woodridge, IL",51 - 200 ,Private,IT Services,Information Technology,50 - 100 million,-1,-1,"Staffigo Technical Services, LLC
",32,56,44.0,GA,0,13
Data Quality Analyst,3.8,"Burlingame, KS","Burlingame, CA",1 - 50 ,Private,Computer Hardware & Software,Information Technology,1 - 5 million,-1,-1,"Focal Systems
",36,67,51.5,KS,0,6
SAP DATA ANALYST,3.4,"Topeka, KS","Houston, TX",501 - 1000 ,Private,IT Services,Information Technology,100 - 500 million,-1,-1,"Advent Global Solutions, Inc.
",36,67,51.5,KS,0,24
"Data Analyst - Denver, CO",3.8,"Denver, CO","Denver, CO",201 - 500 ,Public,IT Services,Information Technology,100 - 500 million,"Equinix, Digital Realty, CyrusOne",-1,"CoreSite
",57,67,62.0,CO,1,20
Inside Sales Data Analyst,4.0,"Denver, CO","San Rafael, CA",5001 - 10000 ,Public,Computer Hardware & Software,Information Technology,2 - 5 billion,-1,-1,"Autodesk
",57,67,62.0,CO,0,39
Data Analyst,3.6,"Denver, CO","Denver, CO",51 - 200 ,Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,-1,"Dire Wolf Digital
",57,67,62.0,CO,1,11
"Senior Data Analyst, Sales Compensation",4.0,"Denver, CO","San Francisco, CA",1001 - 5000 ,Public,Internet,Information Technology,1 - 2 billion,-1,True,"Twilio
",57,67,62.0,CO,0,13
Data Analyst,3.8,"Denver, CO","Denver, CO",1 - 50 ,Private,IT Services,Information Technology,10 - 25 million,-1,-1,"BridgeView IT
",57,67,62.0,CO,1,16
Data Analyst,3.1,"Denver, CO","Edison, NJ",201 - 500 ,Private,Staffing & Outsourcing,Business Services,25 - 50 million,-1,-1,"Integrated Resources
",57,67,62.0,CO,0,25
Data Analyst,4.3,"Denver, CO","Alpharetta, GA",51 - 200 ,Private,IT Services,Information Technology,10 - 25 million,-1,-1,"Paramount Software Solutions, Inc
",57,67,62.0,CO,0,24
Data Analyst,2.9,"Denver, CO","Bengaluru, India",10000 ,Public,IT Services,Information Technology,5 - 10 billion,"Cognizant Technology Solutions, Tata Consultancy Services, Accenture",-1,"Wipro Ltd.
",57,67,62.0,CO,0,76
Data Analyst,3.2,"Centennial, CO","Cooper City, FL",201 - 500 ,Private,Staffing & Outsourcing,Business Services,5 - 10 million,-1,-1,"GDKN
",57,67,62.0,CO,0,28
Data Analyst,3.8,"Boulder, CO","New York, NY",51 - 200 ,Private,Staffing & Outsourcing,Business Services,100 - 500 million,"Robert Half, Insight Global",-1,"Mondo
",57,67,62.0,CO,0,21
Reporting / Data Analyst,5.0,"Denver, CO","Denver, CO",1 - 50 ,Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,-1,"Strive Health
",57,67,62.0,CO,1,3
Data Support Analyst,4.1,"Greenwood Village, Arapahoe, CO","Basking Ridge, NJ",10000 ,Private,IT Services,Information Technology,500 million - 1 billion,"Kforce, Insight Global, Volt Consulting Group",-1,"Collabera
",57,67,62.0,Arapahoe,0,30
Marketing Data Analyst,3.9,"Boulder, CO","Boulder, CO",51 - 200 ,Private,Enterprise Software & Network Solutions,Information Technology,1 - 5 million,-1,-1,"Gloo
",57,67,62.0,CO,1,8
Data Analyst,3.4,"Denver, CO","Houston, TX",501 - 1000 ,Private,IT Services,Information Technology,100 - 500 million,-1,-1,"Advent Global Solutions
",57,67,62.0,CO,0,24
Data Analyst,4.0,"Denver, CO","Denver, CO",51 - 200 ,Private,"Hotels, Motels, & Resorts",Travel & Tourism,Unknown / Non-Applicable,-1,-1,"Hotel Engine
",57,67,62.0,CO,1,6
Data Analyst,3.3,"Denver, CO","Farmington Hills, MI",201 - 500 ,Private,Enterprise Software & Network Solutions,Information Technology,25 - 50 million,"Arena, HCL Technologies, PTC",-1,"PROLIM Global Corporation
",57,67,62.0,CO,0,16
Junior Data Analyst,5.0,"Denver, CO","Woodridge, IL",51 - 200 ,Private,IT Services,Information Technology,50 - 100 million,-1,-1,"Staffigo Technical Services, LLC
",57,67,62.0,CO,0,13
Vendor Master Data Associate Analyst,3.5,"Henderson, CO","Minneapolis, MN",10000 ,Public,Utilities,"Oil, Gas, Energy & Utilities",10 billion,-1,-1,"Xcel Energy
",57,67,62.0,CO,0,112
Systems & Data Analyst,3.7,"Englewood, CO","Chicago, IL",10000 ,Public,Aerospace & Defense,Aerospace & Defense,10 billion,"Lockheed Martin, Northrop Grumman, Airbus",-1,"Boeing
",57,67,62.0,CO,0,105
Data Analyst...........................!,3.7,"Denver, CO","Canton, MI",51 - 200 ,Private,Advertising & Marketing,Business Services,1 - 5 million,-1,-1,"Infotree Service Inc
",57,67,62.0,CO,0,17
HealthCare Data Analyst - SQL and Python,3.6,"Denver, CO","Mumbai, India",1001 - 5000 ,Private,IT Services,Information Technology,100 - 500 million,"Cognizant Technology Solutions, Infosys, HCL Technologies",-1,"CitiusTech
",57,67,62.0,CO,0,16
BI/Data Analyst,3.8,"Greenwood Village, Arapahoe, CO","Glen Allen, VA",1001 - 5000 ,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,2 - 5 billion,"TEKsystems, Insight Global, Accenture",True,"Apex Systems
",57,67,62.0,Arapahoe,0,26
Data Analyst,5.0,"Denver, CO","Woodridge, IL",51 - 200 ,Private,IT Services,Information Technology,50 - 100 million,-1,-1,"Staffigo Technical Services, LLC
",57,67,62.0,CO,0,13
Business Data Analyst,4.8,"Lakewood, CO","Gilbert, AZ",51 - 200 ,Private,Consulting,Business Services,5 - 10 million,-1,-1,"MIRACORP
",57,67,62.0,CO,0,1
Data Analyst,5.0,"Denver, CO","San Jose, CA",51 - 200 ,Private,Computer Hardware & Software,Information Technology,1 - 5 million,-1,-1,"Edison Software, Inc.
",57,67,62.0,CO,0,1
Soapbox Data Analyst,4.6,"Lakewood, CO","Alexandria, VA",201 - 500 ,Private,Internet,Information Technology,Unknown / Non-Applicable,"Morningstar, Value Line, Bankrate",-1,"The Motley Fool
",57,67,62.0,CO,0,28
Senior Data Quality Analyst,3.5,"Denver, CO","Denver, CO",501 - 1000 ,Private,Internet,Information Technology,Unknown / Non-Applicable,"Checkout 51, RetailMeNot, shopkick",True,"Ibotta
",49,91,70.0,CO,1,9
Data Analyst,3.7,"Centennial, CO","Newark, CA",501 - 1000 ,Private,Computer Hardware & Software,Information Technology,25 - 50 million,-1,-1,"TA Digital
",49,91,70.0,CO,0,21
DMV/DC Data Services Analyst - Analyst II,3.3,"Denver, CO","Denver, CO",10000 ,Government,State & Regional Agencies,Government,Unknown / Non-Applicable,-1,-1,"State of Colorado
",49,91,70.0,CO,1,1
Data Analyst/Data engineer/Data Management,4.1,"Greenwood Village, Arapahoe, CO","Basking Ridge, NJ",10000 ,Private,IT Services,Information Technology,500 million - 1 billion,"Kforce, Insight Global, Volt Consulting Group",-1,"Collabera
",49,91,70.0,Arapahoe,0,30
Data Experience Analyst,3.6,"Lone Tree, CO","San Francisco, CA",10000 ,Public,Investment Banking & Asset Management,Finance,5 - 10 billion,-1,-1,"Charles Schwab Corporation
",49,91,70.0,CO,0,48
Data Analyst,3.1,"Louisville, CO","Louisville, CO",51 - 200 ,Private,Health Care Products Manufacturing,Manufacturing,25 - 50 million,-1,-1,"Quicksilver Scientific, Inc
",49,91,70.0,CO,1,14
Procurement Data Analyst,3.8,"Englewood, CO","Bethesda, MD",10000 ,Public,Aerospace & Defense,Aerospace & Defense,10 billion,"Boeing, Northrop Grumman, Raytheon Technologies",-1,"Lockheed Martin
",49,91,70.0,CO,0,26
Mutual Fund Data Analyst (JR1013810) - Contract,3.5,"Denver, CO","Lake Success, NY",10000 ,Public,Financial Transaction Processing,Finance,5 - 10 billion,"BNY Mellon, DTCC, Computershare",-1,"Broadridge
",49,91,70.0,CO,0,14
Data Science Analyst,5.0,"Denver, CO","Lakewood, CO",51 - 200 ,Private,IT Services,Information Technology,5 - 10 million,-1,-1,"xentity corporation
",49,91,70.0,CO,0,20
Data Analyst,4.1,"Denver, CO","Tampa, FL",10000 ,Public,Staffing & Outsourcing,Business Services,1 - 2 billion,-1,-1,"Kforce
",49,91,70.0,CO,0,55
GAO Analyst (Data Analysis),3.5,"Denver, CO","Washington, DC",1001 - 5000 ,Government,Federal Agencies,Government,Unknown / Non-Applicable,-1,-1,"Government Accountability Office
",49,91,70.0,CO,0,100
IT Data Analyst,3.5,"Greenwood Village, Arapahoe, CO","Greenwood Village, CO",501 - 1000 ,Public,Construction,"Construction, Repair & Maintenance",500 million - 1 billion,"Lennar, Meritage Homes",-1,"Century Communities
",49,91,70.0,Arapahoe,0,19
Lead Geophysical Data Analyst,3.6,"Lakewood, CO","West Chester, PA",1001 - 5000 ,Private,Oil & Gas Services,"Oil, Gas, Energy & Utilities",500 million - 1 billion,-1,-1,"Weston Solutions
",49,91,70.0,CO,0,64
Data Analyst,4.7,"Centennial, CO","Rochester, MN",201 - 500 ,Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,"Randstad, Kelly",-1,"Voca
",49,91,70.0,CO,0,16
Data Analyst- Growth Operations,3.0,"Denver, CO","Denver, CO",1 - 50 ,Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,-1,"RxRevu
",49,91,70.0,CO,1,1
"Associate Business Analyst, Data Provisioning",3.5,"Denver, CO","Denver, CO",51 - 200 ,Private,Enterprise Software & Network Solutions,Information Technology,25 - 50 million,-1,-1,"Recondo Technology
",49,91,70.0,CO,1,14
Technical Lead- I Data Analyst,2.6,"Denver, CO","West Windsor, NJ",1 - 50 ,Private,Consulting,Business Services,1 million,-1,-1,"Y-Axis Inc
",49,91,70.0,CO,0,1
Data Analyst,3.3,"Broomfield, CO","Greenwood Village, CO",51 - 200 ,Private,IT Services,Information Technology,10 - 25 million,-1,-1,"ClientSolv Technologies
",49,91,70.0,CO,0,27
DMV/DC Data Services Analyst – Analyst II,3.3,"Lakewood, CO","Denver, CO",10000 ,Government,State & Regional Agencies,Government,Unknown / Non-Applicable,-1,-1,"State of Colorado
",49,91,70.0,CO,0,1
Data Security Analyst,2.5,"Denver, CO","Alpharetta, GA",51 - 200 ,Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1,-1,"Avacend, Inc.
",49,91,70.0,CO,0,1
Marketing Data Analyst,5.0,"Boulder, CO","Denver, CO",1 - 50 ,Private,Staffing & Outsourcing,Business Services,1 million,-1,-1,"Goldstone Partners
",49,91,70.0,CO,0,1
Data Analyst,5.0,"Denver, CO","Lakewood, CO",51 - 200 ,Private,IT Services,Information Technology,5 - 10 million,-1,-1,"xentity corporation
",49,91,70.0,CO,0,20
Data Analyst (W2 Contract Position),3.7,"Englewood, CO","Canton, MI",51 - 200 ,Private,Advertising & Marketing,Business Services,1 - 5 million,-1,-1,"Infotree Service Inc
",49,91,70.0,CO,0,17
SQL Data Analyst / ETL Developer,4.0,"Englewood, CO","Greenwood Village, CO",1 - 50 ,Private,-1,-1,1 - 5 million,-1,-1,"Unison Systems Inc.
",49,91,70.0,CO,0,1
"{""title"":""GAO Analyst (Data Analysis)"",""extended"":{""opening_type"":null}}",4.3,"Denver, CO","Atlanta, GA",501 - 1000 ,Government,State & Regional Agencies,Government,Unknown / Non-Applicable,-1,-1,"Legislative Branch
",49,91,70.0,CO,0,232
Lead HR & Data Governance Analyst,3.0,"Broomfield, CO","Monroe, LA",10000 ,Public,"Cable, Internet & Telephone Providers",Telecommunications,10 billion,"AT&T, Verizon",-1,"CenturyLink
",57,100,78.5,CO,0,91
Data Base Programmer/Analyst,3.7,"Denver, CO","Somerset, NJ",1001 - 5000 ,Private,IT Services,Information Technology,25 - 50 million,-1,True,"22nd Century Technologies
",57,100,78.5,CO,0,24
"Data Analyst 3, Customer Experience",3.6,"Centennial, CO","Philadelphia, PA",10000 ,Public,-1,-1,10 billion,"AT&T, Verizon",-1,"Comcast
",57,100,78.5,CO,0,58
Data Base Programmer/Analyst,2.5,"Denver, CO","Alpharetta, GA",51 - 200 ,Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1,-1,"Avacend, Inc.
",57,100,78.5,CO,0,1
Sr. Data Analyst,3.5,"Englewood, CO","Lakeland, FL",501 - 1000 ,Private,Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,-1,"WellDyneRx LLC
",57,100,78.5,CO,0,31
Actuarial Data & Visualization Analyst,4.2,"Denver, CO","Chicago, IL",51 - 200 ,Private,Staffing & Outsourcing,Business Services,10 - 25 million,-1,-1,"DW Simpson
",57,100,78.5,CO,0,32
Technical Data Analyst - X,4.1,"Denver, CO","New York, NY",1 - 50 ,Private,Computer Hardware & Software,Information Technology,5 - 10 million,-1,-1,"Source of Future Technology Inc
",57,100,78.5,CO,0,40
"Data Analytics, Senior Analyst",4.0,"Aurora, CO","Oakland, CA",10000 ,Nonprofit Organization,Health Care Services & Hospitals,Health Care,10 billion,"HCA Healthcare, Dignity Health, Sutter Health",-1,"Kaiser Permanente
",57,100,78.5,CO,0,76
Financial Data Analyst,2.9,"Lakewood, CO","Jacksonville, FL",5001 - 10000 ,Public,IT Services,Information Technology,1 million,-1,-1,"Black Knight Financial Services
",57,100,78.5,CO,0,8
"MDG Functional Data Analyst-Greenwood Village, CO",5.0,"Greenwood Village, Arapahoe, CO","Alpharetta, GA",1 - 50 ,Private,-1,-1,1 million,-1,-1,"Georgia IT Inc.
",57,100,78.5,Arapahoe,0,1
Data Analyst Junior,5.0,"Denver, CO","Woodridge, IL",51 - 200 ,Private,IT Services,Information Technology,50 - 100 million,-1,-1,"Staffigo Technical Services, LLC
",57,100,78.5,CO,0,13
Data Security Analyst,4.3,"Denver, CO","McLean, VA",51 - 200 ,Private,Staffing & Outsourcing,Business Services,5 - 10 million,-1,True,"22nd Century Staffing
",57,100,78.5,CO,0,1
"Data Analyst - Aurora, IL",2.6,"Aurora, CO","Aurora, IL",501 - 1000 ,Private,Home Centers & Hardware Stores,Retail,Unknown / Non-Applicable,-1,-1,"Signature Retail Services
",57,100,78.5,CO,0,30
Data Security Analyst,4.1,"Denver, CO","Beaverton, OR",1 - 50 ,Private,IT Services,Information Technology,1 million,-1,-1,"Mavensoft Technologies, LLC.
",57,100,78.5,CO,0,1
Sr Data Analyst,3.7,"Louisville, CO","Louisville, CO",501 - 1000 ,Private,Enterprise Software & Network Solutions,Information Technology,10 - 25 million,"Premier, Inc., Vizient",-1,"Global Healthcare Exchange
",57,100,78.5,CO,1,21
Data Analyst - Junior,5.0,"Denver, CO","Woodridge, IL",51 - 200 ,Private,IT Services,Information Technology,50 - 100 million,-1,-1,"Staffigo Technical Services, LLC
",57,100,78.5,CO,0,13
Data Base Programmer/Analyst,3.3,"Denver, CO","Chantilly, VA",201 - 500 ,Private,Consulting,Business Services,25 - 50 million,-1,-1,"V.L.S. Systems
",57,100,78.5,CO,0,15
Senior Business/Data Analyst,2.7,"Englewood, CO","Millersville, MD",1001 - 5000 ,Private,Staffing & Outsourcing,Business Services,100 - 500 million,-1,-1,"TechUSA
",57,100,78.5,CO,0,23
Application Data Analyst,3.8,"Greenwood Village, Arapahoe, CO","Glen Allen, VA",1001 - 5000 ,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,2 - 5 billion,"TEKsystems, Insight Global, Accenture",True,"Apex Systems
",57,100,78.5,Arapahoe,0,26
Data Analyst-(Remote- All across US),3.0,"Broomfield, CO","Monroe, LA",10000 ,Public,"Cable, Internet & Telephone Providers",Telecommunications,10 billion,"AT&T, Verizon",-1,"CenturyLink
",57,100,78.5,CO,0,91
Sr Data Analyst,2.8,"Louisville, CO","Houston, TX",501 - 1000 ,Subsidiary or Business Segment,Wholesale,Business Services,100 - 500 million,-1,-1,"GHX
",57,100,78.5,CO,0,84
Business Data Analyst III - RQS 2018,2.5,"Denver, CO","Alpharetta, GA",51 - 200 ,Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1,-1,"Avacend, Inc.
",57,100,78.5,CO,0,1
Configuration & Data Management Analyst,3.8,"Littleton, CO","Bethesda, MD",10000 ,Public,Aerospace & Defense,Aerospace & Defense,10 billion,"Boeing, Northrop Grumman, Raytheon Technologies",-1,"Lockheed Martin
",57,100,78.5,CO,0,26
"Data Analyst 3, Customer Experience - Centennial",3.6,"Englewood, CO","Philadelphia, PA",10000 ,Public,-1,-1,10 billion,"AT&T, Verizon",-1,"Comcast
",57,100,78.5,CO,0,58
Data Base Programmer/Analyst,4.3,"Denver, CO","McLean, VA",51 - 200 ,Private,Staffing & Outsourcing,Business Services,5 - 10 million,-1,True,"22nd Century Staffing
",57,100,78.5,CO,0,1
Senior Health Data Analyst (SAS),3.6,"Greenwood Village, Arapahoe, CO","West Des Moines, IA",501 - 1000 ,Private,Health Care Services & Hospitals,Health Care,50 - 100 million,-1,-1,"Telligen
",57,100,78.5,Arapahoe,0,49
ColdFusion Development Data Analyst -Remote,3.3,"Greenwood Village, Arapahoe, CO","Greenwood Village, CO",51 - 200 ,Private,IT Services,Information Technology,10 - 25 million,-1,-1,"ClientSolv Technologies
",57,100,78.5,Arapahoe,0,27
Senior Contract Data Analyst,4.0,"Aurora, CO","Reston, VA",501 - 1000 ,Private,IT Services,Information Technology,50 - 100 million,-1,-1,"Amyx, Inc.
",78,104,91.0,CO,0,22
RQS - IHHA - 201900004460 -1s Data Security Analyst,2.5,"Denver, CO","Alpharetta, GA",51 - 200 ,Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1,-1,"Avacend, Inc.
",78,104,91.0,CO,0,1
Data Security Analyst fr,2.5,"Denver, CO","Alpharetta, GA",51 - 200 ,Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1,-1,"Avacend, Inc.
",78,104,91.0,CO,0,1
